Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color,Skin Color_R,Skin Color_G,Skin Color_B,Clothes Color_R,Clothes Color_G,Clothes Color_B,Pants Color_R,Pants Color_G,Pants Color_B,Skin_Brightness,Clothes_Brightness,SkinCluster,ShirtCluster
164.86352599999998,49.8198690872,Female,Underweight,"(235, 185, 152)","(61, 252, 250)","(11, 139, 171)",235,185,152,61,252,250,11,139,171,190.66666666666663,187.66666666666663,2,7
172.5619358,53.5064380672,Female,Underweight,"(127, 41, 44)","(47, 27, 98)","(192, 188, 165)",127,41,44,47,27,98,192,188,165,70.66666666666667,57.333333333333336,3,3
164.6497342,50.879187844,Female,Ideal,"(119, 78, 58)","(144, 15, 182)","(162, 176, 243)",119,78,58,144,15,182,162,176,243,85.0,113.66666666666669,1,4
167.69316220000002,57.7505169744,Female,Ideal,"(253, 220, 213)","(102, 26, 16)","(155, 10, 254)",253,220,213,102,26,16,155,10,254,228.66666666666663,48.0,0,4
173.34925959999998,61.768570988,Male,Ideal,"(246, 215, 197)","(53, 77, 246)","(107, 190, 4)",246,215,197,53,77,246,107,190,4,219.33333333333331,125.33333333333331,5,7
170.94807060000002,60.71945805119999,Male,Ideal,"(226, 165, 137)","(50, 61, 103)","(66, 249, 27)",226,165,137,50,61,103,66,249,27,176.0,71.33333333333333,2,5
176.3550194,64.28224177439999,Male,Ideal,"(204, 150, 103)","(43, 58, 150)","(198, 111, 138)",204,150,103,43,58,150,198,111,138,152.33333333333334,83.66666666666667,4,0
178.53185019999998,68.4491193232,Male,Ideal,"(235, 185, 152)","(157, 190, 188)","(233, 177, 84)",235,185,152,157,190,188,233,177,84,190.66666666666663,178.33333333333334,2,4
173.03534100000002,55.8310970672,Female,Ideal,"(243, 214, 200)","(177, 90, 111)","(5, 44, 51)",243,214,200,177,90,111,5,44,51,219.0,126.0,5,3
178.30312320000002,60.1869864024,Male,Ideal,"(235, 185, 152)","(59, 174, 159)","(13, 10, 135)",235,185,152,59,174,159,13,10,135,190.66666666666663,130.66666666666666,2,7
173.22789840000002,54.8149602688,Female,Underweight,"(253, 220, 213)","(125, 74, 189)","(135, 15, 153)",253,220,213,125,74,189,135,15,153,228.66666666666663,129.33333333333334,0,1
180.572664,63.50174602,Male,Ideal,"(226, 165, 137)","(251, 238, 220)","(104, 248, 215)",226,165,137,251,238,220,104,248,215,176.0,236.33333333333331,2,4
172.2476108,55.8393978008,Female,Ideal,"(253, 220, 213)","(104, 76, 47)","(94, 68, 15)",253,220,213,104,76,47,94,68,15,228.66666666666663,75.66666666666667,0,4
170.4122322,58.0244411832,Male,Ideal,"(204, 150, 103)","(68, 49, 216)","(35, 200, 41)",204,150,103,68,49,216,35,200,41,152.33333333333334,111.0,4,0
169.436034,47.45592902,Female,Underweight,"(127, 41, 44)","(155, 209, 182)","(11, 116, 71)",127,41,44,155,209,182,11,116,71,70.66666666666667,182.0,3,6
174.2859608,56.7897184,Female,Ideal,"(204, 150, 103)","(125, 148, 33)","(209, 19, 101)",204,150,103,125,148,33,209,19,101,152.33333333333334,102.0,4,3
179.316761,61.630452224,Male,Ideal,"(243, 214, 200)","(97, 6, 133)","(29, 227, 142)",243,214,200,97,6,133,29,227,142,219.0,78.66666666666667,5,7
173.0579724,50.0707508224,Female,Underweight,"(252, 218, 191)","(226, 160, 0)","(128, 9, 157)",252,218,191,226,160,0,128,9,157,220.33333333333331,128.66666666666666,5,5
171.916725,66.512916512,Male,Ideal,"(243, 214, 200)","(150, 10, 115)","(97, 85, 53)",243,214,200,150,10,115,97,85,53,219.0,91.66666666666669,5,3
169.334561,56.1376345408,Female,Ideal,"(235, 185, 152)","(158, 148, 219)","(58, 75, 153)",235,185,152,158,148,219,58,75,153,190.66666666666663,175.0,2,4
173.68956880000002,59.5408899576,Male,Ideal,"(252, 218, 191)","(59, 83, 174)","(4, 109, 122)",252,218,191,59,83,174,4,109,122,220.33333333333331,105.33333333333331,5,7
174.36513259999998,62.344632828,Male,Ideal,"(243, 214, 200)","(78, 95, 232)","(28, 142, 234)",243,214,200,78,95,232,28,142,234,219.0,135.0,5,7
171.6401444,61.87448472,Male,Ideal,"(252, 218, 191)","(207, 135, 59)","(206, 50, 118)",252,218,191,207,135,59,206,50,118,220.33333333333331,133.66666666666666,5,5
170.5058058,54.0905738448,Female,Ideal,"(246, 215, 197)","(249, 115, 101)","(184, 186, 210)",246,215,197,249,115,101,184,186,210,219.33333333333331,155.0,5,3
170.469814,56.7722097488,Female,Ideal,"(253, 220, 213)","(179, 156, 71)","(53, 171, 115)",253,220,213,179,156,71,53,171,115,228.66666666666663,135.33333333333334,0,6
177.5872242,64.3727333784,Male,Ideal,"(235, 185, 152)","(163, 255, 168)","(205, 233, 128)",235,185,152,163,255,168,205,233,128,190.66666666666663,195.33333333333331,2,4
163.195254,48.8499986728,Female,Underweight,"(204, 150, 103)","(60, 49, 227)","(248, 74, 254)",204,150,103,60,49,227,248,74,254,152.33333333333334,112.0,4,0
172.2031354,66.4765384336,Male,Ideal,"(252, 218, 191)","(210, 25, 75)","(66, 242, 225)",252,218,191,210,25,75,66,242,225,220.33333333333331,103.33333333333331,5,3
172.2194168,58.3680371232,Male,Ideal,"(253, 220, 213)","(63, 81, 105)","(165, 144, 120)",253,220,213,63,81,105,165,144,120,228.66666666666663,83.0,0,4
176.5772948,57.51319764,Female,Underweight,"(246, 215, 197)","(14, 32, 200)","(53, 218, 67)",246,215,197,14,32,200,53,218,67,219.33333333333331,82.0,5,7
174.2135962,65.0629643248,Male,Ideal,"(226, 165, 137)","(110, 194, 154)","(216, 140, 240)",226,165,137,110,194,154,216,140,240,176.0,152.66666666666666,2,7
173.5966302,47.4913545552,Female,Underweight,"(235, 185, 152)","(196, 190, 234)","(189, 76, 13)",235,185,152,196,190,234,189,76,13,190.66666666666663,206.66666666666663,2,4
162.511359,59.29803680079999,Female,Ideal,"(252, 218, 191)","(126, 74, 201)","(211, 176, 136)",252,218,191,126,74,201,211,176,136,220.33333333333331,133.66666666666666,5,7
164.6382788,52.9085130928,Female,Ideal,"(226, 165, 137)","(237, 196, 190)","(183, 3, 208)",226,165,137,237,196,190,183,3,208,176.0,207.66666666666663,2,4
166.0380982,60.1230752896,Female,Ideal,"(119, 78, 58)","(195, 127, 159)","(18, 157, 85)",119,78,58,195,127,159,18,157,85,85.0,160.33333333333334,1,4
175.1299266,61.0931271408,Male,Ideal,"(252, 218, 191)","(223, 213, 35)","(65, 219, 135)",252,218,191,223,213,35,65,219,135,220.33333333333331,157.0,5,5
165.5670552,53.51705212,Female,Ideal,"(119, 78, 58)","(132, 46, 175)","(23, 175, 174)",119,78,58,132,46,175,23,175,174,85.0,117.66666666666669,1,4
174.785782,55.274494324,Female,Underweight,"(127, 41, 44)","(88, 131, 145)","(130, 200, 131)",127,41,44,88,131,145,130,200,131,70.66666666666667,121.33333333333331,3,0
170.896407,58.31941206079999,Male,Ideal,"(243, 214, 200)","(187, 212, 22)","(76, 128, 159)",243,214,200,187,212,22,76,128,159,219.0,140.33333333333334,5,5
168.8705284,60.889736488,Female,Ideal,"(204, 150, 103)","(21, 211, 5)","(33, 74, 219)",204,150,103,21,211,5,33,74,219,152.33333333333334,79.0,4,3
173.5530946,58.0051635232,Male,Ideal,"(127, 41, 44)","(13, 116, 63)","(13, 25, 139)",127,41,44,13,116,63,13,25,139,70.66666666666667,64.0,3,3
182.4580806,64.00781861440001,Male,Ideal,"(127, 41, 44)","(128, 33, 22)","(247, 130, 188)",127,41,44,128,33,22,247,130,188,70.66666666666667,61.0,3,3
170.0243742,57.258505732,Female,Ideal,"(127, 41, 44)","(73, 104, 199)","(244, 206, 151)",127,41,44,73,104,199,244,206,151,70.66666666666667,125.33333333333331,3,0
181.7111428,63.550733956,Male,Ideal,"(235, 185, 152)","(5, 121, 31)","(148, 119, 112)",235,185,152,5,121,31,148,119,112,190.66666666666663,52.333333333333336,2,5
168.235249,61.898071504,Female,Ideal,"(204, 150, 103)","(226, 130, 205)","(138, 96, 82)",204,150,103,226,130,205,138,96,82,152.33333333333334,187.0,4,7
179.3586202,53.2046179504,Female,Underweight,"(226, 165, 137)","(71, 170, 163)","(75, 53, 73)",226,165,137,71,170,163,75,53,73,176.0,134.66666666666666,2,7
171.9604638,60.3734580736,Male,Ideal,"(253, 220, 213)","(45, 96, 114)","(214, 151, 218)",253,220,213,45,96,114,214,151,218,228.66666666666663,85.0,0,4
169.60999859999998,57.7721533128,Female,Ideal,"(246, 215, 197)","(221, 238, 15)","(11, 226, 241)",246,215,197,221,238,15,11,226,241,219.33333333333331,158.0,5,5
182.8105056,62.8407717576,Male,Ideal,"(204, 150, 103)","(202, 140, 147)","(177, 151, 150)",204,150,103,202,140,147,177,151,150,152.33333333333334,163.0,4,7
162.67402059999998,49.3722645016,Female,Ideal,"(119, 78, 58)","(226, 225, 55)","(26, 197, 44)",119,78,58,226,225,55,26,197,44,85.0,168.66666666666666,1,2
169.7368208,65.65295143920001,Male,Ideal,"(243, 214, 200)","(77, 11, 157)","(98, 146, 64)",243,214,200,77,11,157,98,146,64,219.0,81.66666666666667,5,7
176.393602,52.7273938072,Female,Underweight,"(243, 214, 200)","(228, 79, 75)","(49, 166, 98)",243,214,200,228,79,75,49,166,98,219.0,127.33333333333331,5,3
174.08090660000002,68.1259803824,Male,Ideal,"(127, 41, 44)","(249, 157, 210)","(211, 100, 172)",127,41,44,249,157,210,211,100,172,70.66666666666667,205.33333333333331,3,6
178.2397756,63.9105684896,Male,Ideal,"(253, 220, 213)","(209, 145, 85)","(152, 226, 69)",253,220,213,209,145,85,152,226,69,228.66666666666663,146.33333333333334,0,6
169.8118016,50.7746802472,Female,Underweight,"(246, 215, 197)","(150, 119, 80)","(92, 247, 210)",246,215,197,150,119,80,92,247,210,219.33333333333331,116.33333333333331,5,3
166.941246,56.4005818232,Female,Ideal,"(252, 218, 191)","(37, 60, 217)","(218, 30, 39)",252,218,191,37,60,217,218,30,39,220.33333333333331,104.66666666666669,5,7
168.8195506,58.4356223312,Female,Ideal,"(253, 220, 213)","(246, 239, 0)","(249, 201, 103)",253,220,213,246,239,0,249,201,103,228.66666666666663,161.66666666666666,0,6
176.4856516,55.1668115832,Female,Underweight,"(243, 214, 200)","(77, 22, 243)","(247, 145, 173)",243,214,200,77,22,243,247,145,173,219.0,114.0,5,7
171.2101478,58.8699366712,Male,Ideal,"(119, 78, 58)","(171, 50, 246)","(53, 41, 236)",119,78,58,171,50,246,53,41,236,85.0,155.66666666666666,1,4
169.96663999999998,50.6127932624,Female,Underweight,"(119, 78, 58)","(221, 116, 252)","(245, 89, 162)",119,78,58,221,116,252,245,89,162,85.0,196.33333333333331,1,4
170.3017168,56.9922018688,Female,Ideal,"(252, 218, 191)","(43, 129, 227)","(9, 217, 246)",252,218,191,43,129,227,9,217,246,220.33333333333331,133.0,5,7
179.7890486,68.750485848,Male,Ideal,"(246, 215, 197)","(205, 216, 97)","(11, 22, 250)",246,215,197,205,216,97,11,22,250,219.33333333333331,172.66666666666666,5,5
180.7902912,58.7816223088,Male,Underweight,"(246, 215, 197)","(164, 209, 131)","(36, 115, 182)",246,215,197,164,209,131,36,115,182,219.33333333333331,168.0,5,5
178.3391404,54.0596388704,Female,Underweight,"(204, 150, 103)","(248, 239, 158)","(240, 155, 145)",204,150,103,248,239,158,240,155,145,152.33333333333334,215.0,4,7
172.3411082,47.3404444968,Female,Underweight,"(204, 150, 103)","(173, 177, 178)","(224, 235, 129)",204,150,103,173,177,178,224,235,129,152.33333333333334,176.0,4,7
165.990016,49.6460526328,Female,Underweight,"(246, 215, 197)","(146, 113, 127)","(119, 252, 5)",246,215,197,146,113,127,119,252,5,219.33333333333331,128.66666666666666,5,3
177.46687899999998,63.26655856800001,Male,Ideal,"(226, 165, 137)","(217, 132, 189)","(123, 40, 60)",226,165,137,217,132,189,123,40,60,176.0,179.33333333333334,2,4
175.2716586,54.6474487432,Female,Underweight,"(252, 218, 191)","(223, 145, 74)","(210, 29, 22)",252,218,191,223,145,74,210,29,22,220.33333333333331,147.33333333333334,5,5
164.7415552,54.9230966016,Female,Ideal,"(243, 214, 200)","(35, 109, 181)","(207, 52, 194)",243,214,200,35,109,181,207,52,194,219.0,108.33333333333331,5,7
172.0014086,53.6446475496,Female,Underweight,"(235, 185, 152)","(37, 227, 245)","(247, 56, 84)",235,185,152,37,227,245,247,56,84,190.66666666666663,169.66666666666666,2,7
163.46421460000002,60.6329580568,Female,Ideal,"(253, 220, 213)","(136, 248, 15)","(145, 15, 87)",253,220,213,136,248,15,145,15,87,228.66666666666663,133.0,0,6
177.4786646,62.23395638,Male,Ideal,"(246, 215, 197)","(218, 171, 75)","(7, 21, 26)",246,215,197,218,171,75,7,21,26,219.33333333333331,154.66666666666666,5,5
170.681015,62.06231716719999,Male,Ideal,"(243, 214, 200)","(193, 118, 84)","(64, 150, 228)",243,214,200,193,118,84,64,150,228,219.0,131.66666666666666,5,3
170.7709564,59.97257346400001,Male,Ideal,"(226, 165, 137)","(11, 7, 44)","(121, 201, 178)",226,165,137,11,7,44,121,201,178,176.0,20.666666666666668,2,5
169.62762619999998,56.6779533312,Female,Ideal,"(119, 78, 58)","(151, 61, 59)","(129, 34, 202)",119,78,58,151,61,59,129,34,202,85.0,90.33333333333331,1,3
169.87245679999998,55.5954560232,Female,Ideal,"(235, 185, 152)","(164, 226, 187)","(127, 228, 24)",235,185,152,164,226,187,127,228,24,190.66666666666663,192.33333333333331,2,4
169.503598,55.3095116264,Female,Ideal,"(252, 218, 191)","(221, 23, 36)","(198, 119, 82)",252,218,191,221,23,36,198,119,82,220.33333333333331,93.33333333333331,5,3
175.7572558,66.107405264,Male,Ideal,"(243, 214, 200)","(165, 14, 62)","(172, 6, 170)",243,214,200,165,14,62,172,6,170,219.0,80.33333333333333,5,3
170.672125,54.9675486176,Female,Ideal,"(204, 150, 103)","(122, 132, 125)","(245, 183, 206)",204,150,103,122,132,125,245,183,206,152.33333333333334,126.33333333333331,4,3
167.0144996,57.6240555248,Female,Ideal,"(235, 185, 152)","(106, 121, 81)","(54, 76, 218)",235,185,152,106,121,81,54,76,218,190.66666666666663,102.66666666666669,2,5
167.9492958,54.6410077368,Female,Ideal,"(127, 41, 44)","(106, 16, 199)","(114, 5, 206)",127,41,44,106,16,199,114,5,206,70.66666666666667,107.0,3,0
170.1240692,60.961857616,Male,Ideal,"(253, 220, 213)","(85, 102, 101)","(235, 192, 103)",253,220,213,85,102,101,235,192,103,228.66666666666663,96.0,0,4
170.1912776,42.53913688944,Female,Underweight,"(119, 78, 58)","(212, 59, 13)","(39, 40, 114)",119,78,58,212,59,13,39,40,114,85.0,94.66666666666669,1,3
176.04094840000002,58.59864329599999,Male,Ideal,"(235, 185, 152)","(60, 20, 93)","(141, 0, 70)",235,185,152,60,20,93,141,0,70,190.66666666666663,57.66666666666666,2,5
170.267376,53.562184524,Female,Underweight,"(226, 165, 137)","(147, 153, 129)","(250, 6, 91)",226,165,137,147,153,129,250,6,91,176.0,143.0,2,4
175.9497624,64.4106536696,Male,Ideal,"(204, 150, 103)","(162, 214, 146)","(182, 200, 255)",204,150,103,162,214,146,182,200,255,152.33333333333334,174.0,4,7
176.0897164,58.258313218400005,Male,Ideal,"(252, 218, 191)","(160, 90, 51)","(141, 32, 178)",252,218,191,160,90,51,141,32,178,220.33333333333331,100.33333333333331,5,3
167.34142300000002,59.6056628952,Female,Ideal,"(204, 150, 103)","(240, 246, 137)","(83, 251, 54)",204,150,103,240,246,137,83,251,54,152.33333333333334,207.66666666666663,4,7
171.241085,48.1443002392,Female,Underweight,"(119, 78, 58)","(215, 43, 81)","(105, 164, 95)",119,78,58,215,43,81,105,164,95,85.0,113.0,1,3
181.0838644,63.9785165712,Male,Ideal,"(246, 215, 197)","(247, 25, 115)","(184, 66, 49)",246,215,197,247,25,115,184,66,49,219.33333333333331,129.0,5,3
171.84951660000002,58.3395969048,Male,Ideal,"(246, 215, 197)","(207, 93, 108)","(31, 168, 218)",246,215,197,207,93,108,31,168,218,219.33333333333331,136.0,5,3
177.16972439999998,55.5992208368,Female,Underweight,"(119, 78, 58)","(200, 108, 26)","(50, 122, 182)",119,78,58,200,108,26,50,122,182,85.0,111.33333333333331,1,3
168.3121856,58.428455577600005,Female,Ideal,"(127, 41, 44)","(79, 104, 58)","(145, 0, 167)",127,41,44,79,104,58,145,0,167,70.66666666666667,80.33333333333333,3,3
166.97797440000002,47.1251243744,Female,Underweight,"(226, 165, 137)","(61, 109, 31)","(108, 74, 110)",226,165,137,61,109,31,108,74,110,176.0,67.0,2,5
168.06191940000002,50.757126236800005,Female,Underweight,"(235, 185, 152)","(94, 175, 164)","(189, 216, 206)",235,185,152,94,175,164,189,216,206,190.66666666666663,144.33333333333334,2,7
167.9046172,44.97869981488,Female,Underweight,"(252, 218, 191)","(22, 86, 174)","(241, 112, 44)",252,218,191,22,86,174,241,112,44,220.33333333333331,94.0,5,7
161.550477,51.536442652,Female,Ideal,"(127, 41, 44)","(164, 137, 212)","(19, 56, 102)",127,41,44,164,137,212,19,56,102,70.66666666666667,171.0,3,6
168.94655060000002,50.3807355952,Female,Underweight,"(204, 150, 103)","(82, 74, 210)","(55, 41, 174)",204,150,103,82,74,210,55,41,174,152.33333333333334,122.0,4,0
171.619291,53.4926488704,Female,Underweight,"(253, 220, 213)","(122, 73, 20)","(208, 187, 230)",253,220,213,122,73,20,208,187,230,228.66666666666663,71.66666666666667,0,4
172.74628900000002,55.6266177936,Female,Ideal,"(127, 41, 44)","(113, 42, 23)","(207, 95, 227)",127,41,44,113,42,23,207,95,227,70.66666666666667,59.333333333333336,3,3
180.0509226,58.047030064800005,Male,Underweight,"(246, 215, 197)","(130, 129, 127)","(209, 221, 88)",246,215,197,130,129,127,209,221,88,219.33333333333331,128.66666666666666,5,3
177.10571639999998,64.7040823344,Male,Ideal,"(252, 218, 191)","(162, 216, 84)","(35, 68, 3)",252,218,191,162,216,84,35,68,3,220.33333333333331,154.0,5,5
179.6730468,63.4177407816,Male,Ideal,"(119, 78, 58)","(194, 165, 28)","(172, 12, 242)",119,78,58,194,165,28,172,12,242,85.0,129.0,1,2
178.031394,62.878964204000006,Male,Ideal,"(127, 41, 44)","(22, 72, 124)","(105, 87, 124)",127,41,44,22,72,124,105,87,124,70.66666666666667,72.66666666666667,3,0
175.19500140000002,47.1364188152,Female,Underweight,"(119, 78, 58)","(149, 233, 28)","(74, 227, 112)",119,78,58,149,233,28,74,227,112,85.0,136.66666666666666,1,2
167.7928572,52.5711767224,Female,Ideal,"(246, 215, 197)","(147, 161, 25)","(36, 236, 234)",246,215,197,147,161,25,36,236,234,219.33333333333331,111.0,5,5
174.34880040000002,60.0817984176,Male,Ideal,"(226, 165, 137)","(185, 169, 147)","(153, 123, 130)",226,165,137,185,169,147,153,123,130,176.0,167.0,2,4
173.453806,51.8481964336,Female,Underweight,"(253, 220, 213)","(9, 78, 59)","(77, 6, 11)",253,220,213,9,78,59,77,6,11,228.66666666666663,48.66666666666666,0,4
174.0402158,60.4349651488,Male,Ideal,"(252, 218, 191)","(235, 85, 21)","(124, 149, 34)",252,218,191,235,85,21,124,149,34,220.33333333333331,113.66666666666669,5,3
172.55650020000002,57.8834194304,Female,Ideal,"(226, 165, 137)","(85, 51, 52)","(177, 113, 51)",226,165,137,85,51,52,177,113,51,176.0,62.66666666666666,2,5
176.8303296,54.6701283432,Female,Underweight,"(235, 185, 152)","(21, 100, 30)","(167, 139, 84)",235,185,152,21,100,30,167,139,84,190.66666666666663,50.333333333333336,2,5
171.622339,61.9048300248,Male,Ideal,"(243, 214, 200)","(148, 107, 114)","(131, 225, 133)",243,214,200,148,107,114,131,225,133,219.0,123.0,5,3
159.70839279999998,39.312365048,Female,Underweight,"(119, 78, 58)","(214, 94, 208)","(243, 11, 249)",119,78,58,214,94,208,243,11,249,85.0,172.0,1,4
181.8639492,65.462170644,Male,Ideal,"(252, 218, 191)","(72, 81, 207)","(28, 13, 39)",252,218,191,72,81,207,28,13,39,220.33333333333331,120.0,5,7
168.9081966,51.4034041184,Female,Underweight,"(253, 220, 213)","(34, 77, 80)","(125, 87, 98)",253,220,213,34,77,80,125,87,98,228.66666666666663,63.66666666666666,0,4
173.6846412,57.2880799304,Female,Ideal,"(127, 41, 44)","(104, 110, 221)","(142, 73, 141)",127,41,44,104,110,221,142,73,141,70.66666666666667,145.0,3,0
174.56045860000003,60.41722970160001,Male,Ideal,"(127, 41, 44)","(65, 114, 239)","(114, 246, 26)",127,41,44,65,114,239,114,246,26,70.66666666666667,139.33333333333334,3,0
172.31746080000002,60.08606218239999,Male,Ideal,"(235, 185, 152)","(184, 149, 175)","(50, 198, 192)",235,185,152,184,149,175,50,198,192,190.66666666666663,169.33333333333334,2,4
163.22634359999998,53.4529142112,Female,Ideal,"(235, 185, 152)","(30, 254, 197)","(241, 242, 70)",235,185,152,30,254,197,241,242,70,190.66666666666663,160.33333333333334,2,7
171.9817236,61.8325728192,Male,Ideal,"(226, 165, 137)","(35, 24, 77)","(170, 100, 253)",226,165,137,35,24,77,170,100,253,176.0,45.333333333333336,2,5
166.90088540000002,60.0031455648,Female,Ideal,"(235, 185, 152)","(0, 211, 211)","(224, 174, 107)",235,185,152,0,211,211,224,174,107,190.66666666666663,140.66666666666666,2,7
172.249592,56.0003776016,Female,Ideal,"(252, 218, 191)","(141, 99, 4)","(217, 169, 231)",252,218,191,141,99,4,217,169,231,220.33333333333331,81.33333333333333,5,3
172.8201014,62.2440714816,Male,Ideal,"(252, 218, 191)","(243, 37, 42)","(210, 216, 197)",252,218,191,243,37,42,210,216,197,220.33333333333331,107.33333333333331,5,3
180.9990284,74.64255520959999,Male,Ideal,"(253, 220, 213)","(143, 181, 96)","(175, 26, 242)",253,220,213,143,181,96,175,26,242,228.66666666666663,140.0,0,6
168.1461204,50.344629672,Female,Underweight,"(243, 214, 200)","(181, 116, 92)","(107, 137, 250)",243,214,200,181,116,92,107,137,250,219.0,129.66666666666666,5,3
